,video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,comment_count
41,s-9_LJ8AaKk,اشترينا ٥٠٠ حبة اندومي  عملنا اكبر كوب اندومي في العالم ,2022-11-25T11:45:00Z,UCTWc7oJ0d7lAXHDlbdO0gfA,EL Twins  التوينز,Comedy,22.01.12,el twins|daba7en|مقالب التوينز|مياة ساقعة|الدباحين|تحديات الدباحين|مقالب المياة الساقعة|رامي وجرجس جديد|مقلب في اخويا|مقلب في اخي|تحديات|مرح|ممتع|ضحك|اندومي|نودلز|اكبر اندومي|اندومي كوري|Noodles|اندومي حار|خلطت جميع انواع الاندومي|الرامن الكوري|الاندومي الكوري|احر نودلز|احر اندومي في العالم|تجربة اكل الاندومي الكوري|جميع منتجات النودلز الكورية|تحدي النودلز الكوري|تحدي الاندومي الكوري,991316,84467,1921
42,pHbLXZThxY8,من 001 الى كأس العالم قطر في 30 يوم اليوم 26,2022-11-28T11:07:24Z,UC4kb-WfHhIQoKyd6ixL9kWw,كمستكا,Gaming,22.01.12,none,778335,75957,2557
43,Sj4nIQSHnQo,2022 MAMA JEON SOMI X LEEJUNG LEE  Worldwide Fans Choice 후보곡  Mnet 221129 방송,2022-11-29T09:51:37Z,UCbD8EppRX3ZwJSou-TVo90A,Mnet KPOP,Gaming,22.01.12,2022 MAMA|2022 MAMA AWARDS|2022 마마|2022 마마 어워즈|JEON SOMI|LEEJUNG LEE|MAMA AWARDS|Mnet|리정|마마 어워즈|엠넷|전소미|티빙에서스트리밍,1784642,101778,2831
44,_JLRiAf_W6E,سورة الكهف القارئ الشيخ ماهر المعيقلي Surat Al Kahf Full,2022-11-25T11:38:04Z,UCaZEQtIQkmaWnj3dPeYw9xA,Salam  سلام,Music,22.01.12,none,591348,4104,160
45,1iWTl8DM7Rg,Maher Zain  Humood  Tahayya  World Cup 2022  ماهر زين و حمود الخضر  تهيا,2022-11-23T16:00:07Z,UCBq5hp6DvwWam2XOXw6lYJA,Awakening Music,Music,22.01.12,world cup song|world cup song 2022|maher zain|humood|ماهر زين|qatar world cup song|اغنية كاس العالم 2022|حمود الخضر|maher zain world cup|humood world cup|maher zain new|تهيا|tahayya|ماهر زين وحمود الخضر|هيا هيا كاس العالم|تهيأ حمود الخضر|هيا هيا|hayya hayya|حمود الخضر وماهر زين|اغاني كاس العالم قطر 2022|tahayya maher zain|حمود الخضر كاس العالم|اغاني|fifa world cup 2022 song|tahaya|maher zain tahayya|هلا هلا كاس العالم|haya haya|tahiyya maher zain,15863661,306142,18029
46,A9UtA92siBo,أول مرة نجرب الكرفان في البر  دخل علينا فجأة  ,2022-11-25T15:29:14Z,UC7loSNYw43oSTLlThtm_Ytw,قناة سعود Saud Channel l,Entertainment,22.01.12,فلوق|تحدي|كشتة|سعود|كرفان|ابو محمد|saud|saud channel|saud brothers,2328252,146658,4094
47,KdwretB2-7Q,أول تعليق من محمد ناصر على فوز المغرب وموقف اللاعب أشرف حكيمي المؤثر بعد تقبيل رأس والدته,2022-11-27T21:24:36Z,UC822umWD6D8sSq9ikXf5nsw,القناة الرسمية للإعلامي محمد ناصر,People & Blogs,22.01.12,المغرب بلجيكا|محمد ناصر|مكملين|برنامج مصر النهاردة|الحلقات الكاملة مصر النهاردة|محمد ناصر بث مباشر|الإعلامي محمد ناصر|ناصر مكملين|مصر النهاردة|كأس العالم مباشر|كأس العالم قطر 2022 مباشر|أشرف حكيمي اليوم|أشرف حكيمي وزوجته|المغرب وبلجيكا 2022|فوز المغرب على بلجيكا|فوز المغرب بكأس العالم|فوز المغرب اليوم|مونديال قطر 2022 بث مباشر|كأس العالم 2022,285170,10175,852
48,0dwGc59exs4,شحنت 150 الف  لتفتيح لبسة وتطوير الاوم  PUBG MOBILE,2022-11-27T02:30:07Z,UCjf3ZSi7xMu8O9frZZ8FEGg,أتروAtro,Gaming,22.01.12,ببجي|بوبجي|ببجي موبايل|pubg mobile|تحالف|افضل لاعب في ببجي موبايل|صناديق|فتح صناديق ببجي|كمين|فتح صناديق|مقلب|بابجي|اترو|تثبيت سلاح|محترف|فلوس|بلاش|مجاني|شرح|اربي|تحديث|شدات|تحديات|رومات|بث ببجي|ببجي سعودية|ببجي عراق|ببجي عربي|ببجي سوري|ببجي جزائري|ببجي مغربي|إيفانجيليون|اقوى لاعب ببجي|اسرع لاعب في ببجي|قناص ببجي|تيكتوك|تيك توك|اقوى لاعب في ببجي|اشهر لاعب في ببجي|Trend|ترند|Tiktok|قنص|اغاني عراقية|اغنية تيكتوك|مشهور|اسرع لاعب ببجي|محاكي|ايباد|كيف,397367,59114,3893
49,H9TSp1p-gkg,ماين كرافت ولكن كل شيء يحاول يقتلنا ,2022-11-25T15:00:23Z,UCnhrJ6_Y4hq-iEP80pUr1Cw,HaiperEXE,Gaming,22.01.12,none,344649,21649,557
50,logldX_6ATo,امونج اس ولكن في كأس العالم  مود كأس العالم الاسطوري,2022-11-26T15:30:11Z,UC5hnxbraFmMPxv63U4hCwTQ,SHoNgxBоNg,Gaming,22.01.12,شونق|بونق|دعم|فورتنايت|دونويشن|دونيشن|تويتش|توتش|المشاهير|العرب|فلوس|اكبر|اكثر|افضل|اعلى|بتوتبش|فورتانايت|fortnite|solo|squade|سولو|سكواد|shong|bong|جلد|سكوادات|كاش|تبرع|donitionS|VJKHDJ|VJ|KHDJ|اساطير|رتنايت|اقوى|لاعب|عربي|فو|قلتشات|نينجا|جوال|تسريب|سكنات|تحديات|الاسبوعه|طور|الكريتيف|كريتيف|اسرع|بناء|تحديت|اخو|المعرقين,1176886,126277,2989
51,aS-Y-mLIWZ8,ما اقدر اروح لكأس العالم,2022-11-25T17:08:31Z,UCqq5n-Oe-r1EEHI3yvhVJcA,AboFlah,Entertainment,22.01.12,أبو|فله|فلهGAMES|الفلاويه|قيمز|AboFlah|حسن|أكبر صانع محتوى قيمنق|تحدي|تحديات|2022|قصة|كأس العالم,3535075,460482,20688
52,HjOP5be83Jo,كواليس مباراة السعودية و الأرجنتين  22 نوفمبر 2022 يوم لا ينسى,2022-11-24T19:56:10Z,UCSSHK4M_OXOCtrAqbgvUHnw,المنتخب السعودي,Sports,22.01.12,السعودية|الأرجنتين,2467548,88044,5625
53,O8yZZF7Qh5A,جربت أغرب وصفات أكل المتابعين  2022,2022-11-25T11:35:25Z,UCjxtmM9Zb5eCu9W_IL8R8XA,MALAK TUBE,People & Blogs,22.01.12,هيا ومرام|ملاك تيوب|هيا|ملاك|مرام|وصفات اكل|اغرب وصفات اكل|وصفات المشتركين|وصفات المتابعين|اغرب وصفات المشتركين|اطيب وصفات اكل|وصفات اكل غريبة,240027,17108,548
54,FanGaRFeumA,أكل شوارع كأس العالم في قطر  كنافة في المونديال ,2022-11-25T08:30:02Z,UCl3dlJdgwqcQLO77OVabKNg,Basil ElHaj باسل الحاج,People & Blogs,22.01.12,none,400809,17411,480
55,BYVZh5kqaFg,Egg Drop From Space,2022-11-25T14:59:03Z,UCY1kMZp36IQSyNx_9h4mpCg,Mark Rober,Science & Technology,22.01.12,none,21588290,701666,24219
56,H9N52UdcGJg,لعبة فري فاير لايت صدمتني  ,2022-11-27T11:25:06Z,UCJhAZAK6t92znGV9tMuy7eQ,Ali Omar,Gaming,22.01.12,فري فاير|علي عمر|حرق الحضنات|علي عمر حرق احداث|تحدي علي عمر|الفوز في ايفون|خدع فري فاير|قصص علي عمر|Ali Omar|free fire|اقوى تحديات|تحدي الفوز من اول كيم|العاب فري فاير|تحديات علي عمر|علي عمر شرح حدث الجديد|تجربة فري فاير الجديدة|تجربة تحديث الجديد|شاهد علي عمر يجرب تحديث الجديد|اخيس لعبة|اجمل لعبة|خريطه ترفع الضغط|نسخه الجديدة تخليك تحذف فري فاير|احداث فري فاير|شرح العبه الجديدة|اشياء جديدة نزلت في العبه|رائي علي عمر في فري فاير الجديدة,245663,31600,2516
57,I5sy6RPruag,روبلوكس  الهروب من اخطر قرش مفترس يبي ياكلنا  OtakuGamer  أوتاكو قيمر,2022-11-25T12:00:10Z,UCoZ-SR865yc4IvvVVqkixpQ,Rahumi  رحومي,Gaming,22.01.12,ماين كرافت|روبلوكس|ماينكرافت|جراني|اوتاكو|رحومي|RAHUMI|Otaku gamer,291181,16378,493
