,video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled
168261,1OfxN0BBvzo,4 dragons redoutables et étranges ,2022-11-24T11:00:01Z,UCP46_MXP_WG_auH88FnfS1A,Nota Bene,Education,2022-11-27T00:00:00Z,nota|bene|histoire|dragon|world of warcraft|wow|dragonflight|reptile|serpent|feu|eau|venin|yamatanoorochi|yamata|yamata no orochi|mythologie|japonais|japon|fafnir|nordique|scandinave|loki|grecque|apollon|python|dieu|pythie|delphes|léto|artémis|tiamat|mésopotamie|babylone,124799,8002,0,271,https://i.ytimg.com/vi/1OfxN0BBvzo/default.jpg,False,False
168262,qRkgNRGTEUU,Jai téléporté tout mon serveur dans un Labyrinthe Impossible,2022-11-23T19:21:31Z,UCfznY5SlSoZoXN0-kBPtCdg,Fuze III,Gaming,2022-11-27T00:00:00Z,Fuze|FuzeIII|Laby|Labyrinthe|CHallenge|Piège|Piégé,375671,28651,0,640,https://i.ytimg.com/vi/qRkgNRGTEUU/default.jpg,False,False
168263,q3-WQK8soLA,Un moteur de 20ans dans une moto neuve ,2022-11-23T18:00:24Z,UCMSA4KvFVDy45aQ3OnrGADA,thierry vigneau Boiserie,Autos & Vehicles,2022-11-27T00:00:00Z,None,314998,19783,0,822,https://i.ytimg.com/vi/q3-WQK8soLA/default.jpg,False,False
168264,PowfdFDcg7Q,CETTE CAISSE EST UN MONSTRE ,2022-11-24T14:26:19Z,UCyRnVNtJYhAFZP1xOTPAL4Q,AKRAMJUNIOR DAILY,Autos & Vehicles,2022-11-27T00:00:00Z,Akram|Akramjunior|Porschepanamera|Turbos,174129,8373,0,254,https://i.ytimg.com/vi/PowfdFDcg7Q/default.jpg,False,False
168265,FDmfoqBpajY,ASK INTERDIT  je suis ENCEINTE ,2022-11-21T17:05:24Z,UC5no-iq1gIqOsj1osgcbw6w,BELLE,People & Blogs,2022-11-27T00:00:00Z,None,176371,2443,0,181,https://i.ytimg.com/vi/FDmfoqBpajY/default.jpg,False,False
168266,5hjD7RHINnQ,Comment TUER CES MÉCHANTS DHunter X Hunter ,2022-11-21T17:00:05Z,UC-C2AyHjzYxGPzfUET4D47w,Manga Trash,Film & Animation,2022-11-27T00:00:00Z,Manga|Animé|Manga Trash|Chauve Burlesque|Kelyan|Club Pingouin|Trash|Neoxys|Hunter hunter|Hunter X Hunter|Hisoka|Chrollo Lucifer|Meruem|Fourmi chimère|mort|comment battre|comment tuer|Netero|Gon|Kurapika|Kirua,248947,17404,0,402,https://i.ytimg.com/vi/5hjD7RHINnQ/default.jpg,False,False
168267,6wur7lkMcic,Thaïs  Le lendemain de cuite,2022-11-23T17:00:07Z,UCPHJfLg1VeNBsfzzTszpmmQ,Montreux Comedy,Comedy,2022-11-27T00:00:00Z,montreux comedy festival|montreux|comedy|festival|humour|standup|Montreux Comedy|humoriste|sketch|sketch drôle|humoriste français|humour francophone|Humour Suisse|Humour Belge|dycoco comedy club|lillarious festival|gf productions|Thais|Thaïs|Lendemain de cuite|cuite,330520,12277,0,267,https://i.ytimg.com/vi/6wur7lkMcic/default.jpg,False,False
168268,oigGsg8FwCM,New England Patriots vs Minnesota Vikings  2022 Week 12 Game Highlights,2022-11-25T04:40:51Z,UCDVYQ4Zhbm3S2dlz7P1GBDg,NFL,Sports,2022-11-27T00:00:00Z,None,1811783,18132,0,3266,https://i.ytimg.com/vi/oigGsg8FwCM/default.jpg,False,False
168269,phx5CR0Klvo,JAMAIS 2 SANS 3,2022-11-24T17:00:29Z,UCeqsLJGWhZXEerY5JWvwLkg,Le Monde à LEnvers,Comedy,2022-11-27T00:00:00Z,le monde a lenvers|monde a lenvers|bd|tome 3,347599,24390,0,416,https://i.ytimg.com/vi/phx5CR0Klvo/default.jpg,False,False
168270,uqqV2XuYNMg,HIGHLIGHTS France v Australia  FIFA World Cup 2022  Sky Sport NZ,2022-11-22T21:45:33Z,UC8f1U3h2TAcKOktgonnL0Yw,Sky Sport NZ,Sports,2022-11-27T00:00:00Z,SkySportTV|SkySportNZ|Sky|Sky TV|Sky Sport TV|Home of Sport|Sport New Zealand|NZ Sport|Live Sport NZ|Sky Sport Now|Sky Go|Sky Broadband|sky sport nz|FIFAWorldCup|FIFA|Football,234983,2412,0,172,https://i.ytimg.com/vi/uqqV2XuYNMg/default.jpg,False,False
