,video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled
168305,SpI8Tq25Thk,RONs Comeback Ist er wirklich ein neuer Mensch,2022-11-20T09:00:25Z,UCxHMZDYTkZX9tZDtvoTzQxA,JohannesLuckas,Sports,2022-11-27T00:00:00Z,Johannes Luckas|Bodybuilding|paul unterleitner|johannes luckas wettkampf|leonidas arkona johannes luckas|johannes luckas battle|kamikaze gang|ron bielecki|ron bielecki sober october transformation|ron bielecki johannes luckas|ron bielecki tim gabel,237582,11149,0,339,https://i.ytimg.com/vi/SpI8Tq25Thk/default.jpg,False,False
168306,C6dY6Kvdxys,DUBAI UNSICHER MACHEN MIT WILLY UND JORDAN TAG 3  Essen bei Nusret TopGolf  mehr VLOG 118,2022-11-20T16:33:49Z,UCZT5lsEOYARvyvmrtJ4WAwA,SidneyEweka,Gaming,2022-11-27T00:00:00Z,sidneyeweka|sidney|eweka|sidney eweka|sidneyfriede|sidney friede|fifa 21|sidney eliasn97|sidney elias|sidney fifa 21|sidney younited|younited fifa 21|sidney vlog|sidney reaction|ELIGELLA|ELIASN97|ELI|eligella|eliasn97|eli|willy|niklas wilson|niklas sommer|999sid|999 sid|elias n 97|eli gella|elias n97|hertha|hertha bsc|berlin|vlog|vlogs|fifa 22|FIFA22|FIFA 22|fokus|FOKUS,357826,30301,0,438,https://i.ytimg.com/vi/C6dY6Kvdxys/default.jpg,False,False
168307,uQiOyd1ed-w,BESTE BASE in Craft Attack JEMALS  WARDEN bau Löppt SUPER  STÄRKSTE Allianz in Craft Attack 10,2022-11-22T11:15:04Z,UC6Gc4KQ1ueDnh8x7plaAD3w,Trymacs,Gaming,2022-11-27T00:00:00Z,trymacs|twitch|live|livestream|meme|lustig|memes|highlight|highlights|lost|stream|fortnite|minecraft|call of duty|warzone|battle royale|deutsch|Craft Attack|Craft Attack 10|Sebo|Chefstrobel|Rumathra|Gamerstime|Gtime|Frosch|Warden|Farm|BigSpin|Fibi|Rohat|SparkofPheonix|Kaktusfarm|Minecraft|Projekt|Grind|OP Spieler|Bester Minecraft Spieler|Rewinside|BastiGHG|Fabo|Stegi|Minecraft Update|Death|Tod|unsympathischtv|Quarry|TNT Duper|Duper|Glitch|Monte|Nerd in the Dirt,265626,14907,0,147,https://i.ytimg.com/vi/uQiOyd1ed-w/default.jpg,False,False
168308,himPVlyG82M,Warum ich RAUS bin bei SUCHTTEA,2022-11-20T17:00:29Z,UCinuZeKpeDJRJ2w8n3PZmzg,MAESTRO,People & Blogs,2022-11-27T00:00:00Z,Maestro|Majestic|Majestic_Maestro|Attila|canbroke|suchttea|raus,113320,6362,0,250,https://i.ytimg.com/vi/himPVlyG82M/default.jpg,False,False
168309,V0wK685dBKM,Wir bauen eine KARTBAHN in unser WOHNZIMMER   Das Haus Projekt  Folge 5,2022-11-21T16:11:35Z,UCn0ITRHWS64_zRz5WWeQBkQ,The Real Life Guys,Entertainment,2022-11-27T00:00:00Z,None,603441,29667,0,700,https://i.ytimg.com/vi/V0wK685dBKM/default.jpg,False,False
168310,dt_Q03HNbTk,What Qatar Doesnt Want the World to See  WORLD CUP 2022,2022-11-20T17:57:23Z,UCmGSJVG3mCRXVOP4yZrU1Dw,Johnny Harris,News & Politics,2022-11-27T00:00:00Z,Johnny Harris|Johnny Harris Vox|Vox Borders|Johnny Harris Vox Borders|Vox|qatar|human righs|labor|workers|workers rights|violation|corruption|world cup|fifa|fifa world cup|doha|football|futbol|soccer|champions league|euro|world cup final|uefa|caf|afc,2787960,159494,0,13559,https://i.ytimg.com/vi/dt_Q03HNbTk/default.jpg,False,False
168311,leaT0AUrF9M,Lohnen sich Pokémon Karmesin  Purpur Mein Eindruck nach 10 Stunden,2022-11-21T15:30:17Z,UCOirHYF7X4XEdnDpHraS7hQ,RGE,Gaming,2022-11-27T00:00:00Z,RGE|Pokemon Karmesin|Pokemon Purpur|Pokemon Scarlet|Pokemon Violet|Review|Meinung|Ersteindruck|Lohnen sich Pokémon Karmesin und Purpur|Performance|Gameplay|Nintendo Switch,48038,3149,0,416,https://i.ytimg.com/vi/leaT0AUrF9M/default.jpg,False,False
168312,53TEyLnbPeE,Chez Krömer  Zu Gast Salomé Balthus Prostituierte und Autorin S07E04,2022-11-21T17:00:07Z,UCtyFVwXiQUaZNrE_4fE30_A,rbb,Entertainment,2022-11-27T00:00:00Z,Chez Krömer|Kurt Krömer|Prostitution|VUnterhaltungTalk|rbbUntertitelung,494417,7670,0,1356,https://i.ytimg.com/vi/53TEyLnbPeE/default.jpg,False,False
168313,VoZBy5dacKk,DARKO LAZIC x VOYAGE x RASTA  PISMO OFFICIAL VIDEO,2022-11-19T13:00:10Z,UC4PH8eYaYobiEYxnciJnuvQ,Two Louder TV,Music,2022-11-27T00:00:00Z,rasta|darko lazic|voyage|pismo|novo|official video|new song|pismo 2022|pismo novo|pismo 2022 pesma|two louder pismo,3636190,80958,0,2914,https://i.ytimg.com/vi/VoZBy5dacKk/default.jpg,False,False
168314,2NksMlR_RQ4,Herbert Grönemeyer  Deine Hand Live bei Wetten dass,2022-11-20T15:51:42Z,UCOL8m55QWAmJ2TPySPAxpnw,Herbert Grönemeyer,Entertainment,2022-11-27T00:00:00Z,herbert grönemeyer deine hand|herbert grönemeyer|wetten dass|herbert grönemeyer wetten dass|Herbert grönemeyer deine hand live|herbert grönemeyer deine hand wetten dass|wetten dass 2022|herbert grönemeyer live|Grönemeyer|Herbert Grönemeyer Glück|Bochum Grönemeyer|Grönemeyer Der Weg|Grönemeyer live|Männer Grönemeyer|Grönemeyer Mensch|Tumult Grönemeyer|Grönemeyer türkisch|Groenemeyer|Grönemaier|Grönemeier|YouTube Grönemeyer,97426,1014,0,0,https://i.ytimg.com/vi/2NksMlR_RQ4/default.jpg,True,False
