,video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled
168147,fM1b7N0fb48,Localizan en Pachuca a Elizabeth menor desaparecida en CdMx,2022-11-20T00:57:44Z,UCFxHplbcoJK9m70c4VyTIxg,MILENIO,News & Politics,2022-11-27T00:00:00Z,videos milenio|milenio|noticias|noticias hoy|milenio noticias|milenio tv|Elizabeth Jiménez|desaparecidos|hallan a Elizabeth|localizan a elizabeth jimenez|localizan a elizabeth|localización de elizabeth|localizan a la niña elizabeth|localizan a niña de 12 años|niña desaparecida elizabeth|niña desaparecida secundaria 111|elizabeth jimenez localizada|elizabeth jimenez hernandez localizada,594779,6035,0,1932,https://i.ytimg.com/vi/fM1b7N0fb48/default.jpg,False,False
168148,pF2gDkbdoSQ,Encuentran a la niña Elizabeth Jiménez en Pachuca Hidalgo está sana y salva,2022-11-20T02:39:47Z,UC-bk3CDvTwt2TqPHykduhcQ,UnoTV,News & Politics,2022-11-27T00:00:00Z,Uno TV|Uno TV Noticias|News|Noticias,503010,2164,0,576,https://i.ytimg.com/vi/pF2gDkbdoSQ/default.jpg,False,False
168149,-z0iGw4FY5U,Pidiendo Hallowen por primera vez  Jukilop  Kimberly Loaiza,2022-11-18T20:34:18Z,UCQZfFRohQ7UX-0CdXl-6pwQ,Kimberly Loaiza,People & Blogs,2022-11-27T00:00:00Z,team|juki|jukilop|teamjukilop|juan|de|dios|pantoja|reto|challenge|diversión|entretenimiento|vlog|blogs|nuevo|video|vlogs|blog|lindura|linduras|kimberly|loaiza|risas|musica,6805274,421737,0,13054,https://i.ytimg.com/vi/-z0iGw4FY5U/default.jpg,False,False
168150,Gzs60iBgd3E,DUKI  BZRP Music Sessions 50,2022-11-16T22:00:12Z,UCmS75G-98QihSusY7NfCZtw,Bizarrap,Entertainment,2022-11-27T00:00:00Z,bizarrap|biza|bisa|bizzarrap|bzrp|bzrp music sessions|trap|musica latina|argentina|méxico|españa|hip hop|rap|biza session|reggaeton|music session|USA|Puerto rico|el biza la soltó|el dj|España|tiago|tiago biza|latin music|mala mia|puerto rico|el biza|la 52|quedate|perreamos toda la noche|DUKI || BZRP Music Sessions 50|duko|duki|El milagro de Sandra y de Guille nacido el 24 de junio|24 de junio|bandera argentina|modo diablo|argentina en la casa,34993465,2589915,0,133147,https://i.ytimg.com/vi/Gzs60iBgd3E/default.jpg,False,False
168151,-P74SPEwfrE,Gera MX Faruz Feet  Nuestra Herencia Video Oficial,2022-11-18T06:00:07Z,UCvBe9UR6q7dH5iNWtBcdYZQ,Rich Vagos,Music,2022-11-27T00:00:00Z,Rich Vagos|Rich Vagos Oficial|Rich Vagos 2021|Rap|Hip Hop|Nación Hip Hop|Rich Vagos 2022,391562,23917,0,861,https://i.ytimg.com/vi/-P74SPEwfrE/default.jpg,False,False
168152,VPChG5IVllY,Fuerza Regida  Prefiero Empedarme  Official Video,2022-11-18T01:07:17Z,UCFLI6KAjrKRtydD7KqiYvAw,FUERZA REGIDA,Music,2022-11-27T00:00:00Z,None,1887749,50453,0,889,https://i.ytimg.com/vi/VPChG5IVllY/default.jpg,False,False
168153,HvNNP3Z2lW4,SOBREVIVÍ 100 DÍAS de GUERRA en MINECRAFT HARDCORE,2022-11-19T18:00:07Z,UCz1bbUNtuEjBlhxy-vUXpaA,MaxCraft Español,People & Blogs,2022-11-27T00:00:00Z,None,2110794,47986,0,522,https://i.ytimg.com/vi/HvNNP3Z2lW4/default.jpg,False,False
168154,N37altFP1xM,AMOBLÉ TODA MI CASA mi sueño hecho realidad   Sofi Muñoz,2022-11-18T19:33:29Z,UCHnL5HNtD7V_n0PEEQOIl-g,sofi muñoz,Film & Animation,2022-11-27T00:00:00Z,None,885497,53700,0,2389,https://i.ytimg.com/vi/N37altFP1xM/default.jpg,False,False
168155,_h6aWfAhiis,THE IMPOSSIBLE RONDO  adidas,2022-11-18T15:00:23Z,UCaQHxlbPAmh7VWRudyRkwjw,adidas Football,Sports,2022-11-27T00:00:00Z,football|soccer|fussball|futebol|football boots|football cleats|boots|cleats|skills|tricks|goals|adidas|adidas football|adidas futebol|ace boots|x boots|predator|x18|messi|nemeziz boots|nemesis|adidas nemeziz|copa18|WorldCup,2110576,33229,0,1230,https://i.ytimg.com/vi/_h6aWfAhiis/default.jpg,False,False
168156,HdccnA0Njn8,Le Cambie mi Coche por Objetos de un Videojuego,2022-11-17T20:01:36Z,UCXazgXDIYyWH-yXLAkcrFxw,elrubiusOMG,Entertainment,2022-11-27T00:00:00Z,elrubius|elrubiusomg|rubius|español|risa|risas|humor|comedia|entretenimiento|gracioso|juego|videojuegos|coche|cambio|regalando|vlog|pintando coche|lolito|musica|tuneo|tuning|coche rosa|rosa|mr beast|amigos|minecraft|meme|memes,3853645,519373,0,13041,https://i.ytimg.com/vi/HdccnA0Njn8/default.jpg,False,False
